/dev/CMSSW_8_0_0/GRun/V58																				EXO				
		HLT_Rsq0p02_MR300_TriPFJet80_60_40_DoubleBTagCSV_p063_Mbb60_200_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes						
	dataset BTagMu																							
		HLT_BTagMu_DiJet110_Mu5_v2		1	1	1	1	1	1	1	1	1	1	1		L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4								
		HLT_BTagMu_DiJet20_Mu5_v2		2	2	2	1	1	1	1	1	1	1	1		L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4								
		HLT_BTagMu_DiJet40_Mu5_v2		1	1	1	1	1	1	1	1	1	1	1		L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4								
		HLT_BTagMu_DiJet70_Mu5_v2		4	4	3	3	1	1	1	1	1	1	1		L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4								
		HLT_BTagMu_Jet300_Mu5_v2		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet200								
	dataset DisplacedJet																							
		HLT_HT200_DisplacedDijet40_DisplacedTrack_v1		20	20	20	20	20	20	20	20	20	20	20		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT200_v1		20000	10000	7100	5000	2800	1400	1000	710	500	280	150		L1_HTT220 OR L1_HTT255 OR L1_HTT280 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT250_DisplacedDijet40_DisplacedTrack_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT275_v1		8000	4000	2800	2000	1100	570	400	280	200	110	60		L1_HTT220 OR L1_HTT255 OR L1_HTT280 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT325_v1		4000	2000	1400	1000	570	280	200	140	100	60	30		L1_HTT220 OR L1_HTT255 OR L1_HTT280 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT350_DisplacedDijet40_DisplacedTrack_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT350_DisplacedDijet40_Inclusive_v1		45	45	45	45	45	45	45	45	45	45	45		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT350_DisplacedDijet80_DisplacedTrack_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT350_DisplacedDijet80_Tight_DisplacedTrack_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT400_DisplacedDijet40_Inclusive_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT425_v1		1500	750	530	370	210	100	75	50	36	20	10		L1_HTT220 OR L1_HTT255 OR L1_HTT280 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT500_DisplacedDijet40_Inclusive_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT550_DisplacedDijet40_Inclusive_v2		0	1	1	1	1	1	1	1	1	1	1		L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT575_v1		500	250	170	120	70	35	25	20	12	10	3		L1_HTT220 OR L1_HTT255 OR L1_HTT280 OR L1_HTT300		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT650_DisplacedDijet80_Inclusive_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_HT750_DisplacedDijet80_Inclusive_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300 OR L1_HTT320		No	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	EXO				
		HLT_VBF_DisplacedJet40_DisplacedTrack_2TrackIP2DSig5_v2		1	1	1	1	1	1	1	1	1	1	1		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_DisplacedTrack_v2		1	1	1	1	1	1	1	1	1	1	1		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_Hadronic_2PromptTrack_v2		1	1	1	1	1	1	1	1	1	1	1		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_Hadronic_v2		1	1	1	1	1	1	1	1	1	1	1		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_TightID_DisplacedTrack_v2		0	1	1	1	1	1	1	1	1	1	1		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_TightID_Hadronic_v2		0	1	1	1	1	1	1	1	1	1	1		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_VTightID_DisplacedTrack_v2		1	0	0	0	0	0	0	0	0	0	0		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_VTightID_Hadronic_v2		1	0	0	0	0	0	0	0	0	0	0		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_VVTightID_DisplacedTrack_v2		1	0	0	0	0	0	0	0	0	0	0		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
		HLT_VBF_DisplacedJet40_VVTightID_Hadronic_v2		1	0	0	0	0	0	0	0	0	0	0		L1_TripleJet_84_68_48_VBF OR L1_TripleJet_88_72_56_VBF OR L1_TripleJet_92_76_64_VBF OR L1_HTT300								
	dataset HTMHT																							
		HLT_DiCentralPFJet55_PFMET110_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM50 OR L1_ETM60 OR L1_ETM70		CMSHLT-762	L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100					
		HLT_DiPFJet40_DEta3p5_MJJ600_PFMETNoMu140_v1		1	1	1	1	1	1	1	1	1	1	1		L1_ETM60 OR L1_ETM70		CMSHLT-764	L1_ETM80 OR L1_ETM90 OR L1_ETM100					
		HLT_DiPFJet40_DEta3p5_MJJ600_PFMETNoMu80_v1		1	80	60	40	1	1	1	1	1	1	1		L1_ETM50		CMSHLT-764	L1_ETM50 OR L1_ETM60					
		HLT_PFHT200_DiPFJetAve90_PFAlphaT0p57_v2		150	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT200_DiPFJetAve90_PFAlphaT0p63_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT200_PFAlphaT0p51_v2		175	175	175	175	175	175	175	175	175	175	175		L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT250_DiPFJetAve90_PFAlphaT0p55_v2		150	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT250_DiPFJetAve90_PFAlphaT0p58_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT300_DiPFJetAve90_PFAlphaT0p53_v2		150	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT300_DiPFJetAve90_PFAlphaT0p54_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT300_PFMET100_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT300_PFMET110_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320					
		HLT_PFHT350_DiPFJetAve90_PFAlphaT0p52_v2		150	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT350_DiPFJetAve90_PFAlphaT0p53_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT400_DiPFJetAve90_PFAlphaT0p51_v2		150	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_PFHT400_DiPFJetAve90_PFAlphaT0p52_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT255 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100		CMSHLT-762	L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM80 OR L1_ETM90 OR L1_ETM100 OR L1_ETM120					
		HLT_Rsq0p25_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes						
		HLT_Rsq0p30_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes						
		HLT_RsqMR240_Rsq0p09_MR200_4jet_v2		0	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes, but prescale should be 1 for 1e34 and emergency						
		HLT_RsqMR240_Rsq0p09_MR200_v2		0	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes, but prescale should be 1 for 1e34 and emergency						
		HLT_RsqMR270_Rsq0p09_MR200_4jet_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes						
		HLT_RsqMR270_Rsq0p09_MR200_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT160 OR L1_HTT200 OR L1_HTT220 OR L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_SingleJet120 OR L1_SingleJet140 OR L1_SingleJet150 OR L1_SingleJet160 OR L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJetC80 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC50 OR L1_QuadJetC60 OR L1_Mu6_HTT200 OR L1_Mu8_HTT150 OR L1_EG27er_HTT200 OR L1_EG25er_HTT125 OR L1_DoubleEG6_HTT255	...	yes						
	dataset JetHT																							
		HLT_AK8DiPFJet250_200_TrimMass30_BTagCSV_p20_v1		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet180 OR L1_SingleJet200		yes						
		HLT_AK8DiPFJet250_200_TrimMass30_v1		0	35	25	15	10	5	3	2	1	1	1		L1_SingleJet180 OR L1_SingleJet200		yes						
		HLT_AK8DiPFJet280_200_TrimMass30_BTagCSV_p20_v1		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet180 OR L1_SingleJet200		yes						
		HLT_AK8DiPFJet280_200_TrimMass30_v1		35	20	15	10	6	3	2	1	1	1	1		L1_SingleJet180 OR L1_SingleJet200		yes						
		HLT_AK8PFHT600_TrimR0p1PT0p03Mass50_BTagCSV_p20_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	B2G EXO				
		HLT_AK8PFHT650_TrimR0p1PT0p03Mass50_v2		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	B2G EXO				
		HLT_AK8PFHT700_TrimR0p1PT0p03Mass50_v3		1	1	1	1	1	1	1	1	1	1	1		L1_HTT255 OR L1_HTT300		No	L1_HTT240 OR L1_HTT255 OR L1_HTT270 OR L1_HTT280 OR L1_HTT300 OR L1_HTT320	B2G EXO				
		HLT_AK8PFJet360_TrimMass30_v3		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet180 OR L1_SingleJet200		yes						
		HLT_CaloJet500_NoJetID_v2		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet200		No	L1_SingleJet170 OR L1_SingleJet180 OR L1_SingleJet200	EXO				
		HLT_DiPFJetAve100_HFJEC_v3		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet60		yes, but prescale should be 1 for emergency as well?		JME	need to double-check combined prescales, when ready			
		HLT_DiPFJetAve140_v2		2	2	2	1	1	1	1	1	1	1	1		L1_SingleJet90		yes		JME	(all paths)			
		HLT_DiPFJetAve160_HFJEC_v3		48	24	16	12	6	3	2	1	1	1	1		L1_SingleJet120		yes		JME				
		HLT_DiPFJetAve200_v2		250	125	85	60	35	16	12	9	6	4	2		L1_SingleJet120		yes		JME				
		HLT_DiPFJetAve220_HFJEC_v3		2	1	1	1	1	1	1	1	1	1	1		L1_SingleJet180		CMSHLT-774	L1_SingleJet170	JME				
		HLT_DiPFJetAve260_v2		85	85	60	42	24	12	8	6	4	2	1		L1_SingleJet120 OR L1_SingleJet180		CMSHLT-774	L1_SingleJet170	JME				
		HLT_DiPFJetAve300_HFJEC_v3		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet180		CMSHLT-774	L1_SingleJet170	JME				
		HLT_DiPFJetAve320_v2		15	15	10	6	4	2	1	1	1	1	1		L1_SingleJet120 OR L1_SingleJet180		CMSHLT-774	L1_SingleJet170	JME				
		HLT_DiPFJetAve400_v2		5	5	3	2	1	1	1	1	1	1	1		L1_SingleJet120 OR L1_SingleJet180		CMSHLT-774	L1_SingleJet170	JME				
		HLT_DiPFJetAve40_v2		25	16	12	8	5	3	2	1	1	1	1		L1_ZeroBias		yes		JME				
		HLT_DiPFJetAve500_v2		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet120 OR L1_SingleJet180		CMSHLT-774	L1_SingleJet170	JME				
		HLT_DiPFJetAve60_HFJEC_v3		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet35		yes, but prescale should be 1 for emergency as well?		JME				
		HLT_DiPFJetAve60_v2		1	1	1	1	1	1	1	1	1	1	1		L1_ZeroBias		yes		JME				
		HLT_DiPFJetAve80_HFJEC_v3		1	1	1	1	1	1	1	1	1	1	1		L1_SingleJet60		yes		JME				
		HLT_DiPFJetAve80_v2		7	7	7	7	7	7	7	7	7	7	7		L1_SingleJet60		yes		JME				
		HLT_HT2000_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT300		No	L1_HTT280  OR L1_HTT300 OR L1_HTT320	EXO Hotline				
		HLT_HT2500_v1		1	1	1	1	1	1	1	1	1	1	1		L1_HTT300		No	L1_HTT280  OR L1_HTT300 OR L1_HTT320	EXO Hotline				
